Date,open,high,low,close,adjclose,volume,ingested_at_utc
2020-12-14,73600.0,74500.0,73200.0,73800.0,64758.53515625,21510415,2026-02-10 07:00:06.786111+00:00
2020-12-15,73800.0,74100.0,73300.0,73800.0,64758.53515625,20863671,2026-02-10 07:00:06.786111+00:00
2020-12-16,74100.0,74500.0,73400.0,73800.0,64758.53515625,17512081,2026-02-10 07:00:06.786111+00:00
2020-12-17,73400.0,73700.0,72600.0,73300.0,64319.78125,24293214,2026-02-10 07:00:06.786111+00:00
2020-12-18,73300.0,73700.0,73000.0,73000.0,64056.54296875,17613029,2026-02-10 07:00:06.786111+00:00
2020-12-21,73100.0,73400.0,72000.0,73000.0,64056.54296875,20367355,2026-02-10 07:00:06.786111+00:00
2020-12-22,72500.0,73200.0,72100.0,72300.0,63442.30859375,16304910,2026-02-10 07:00:06.786111+00:00
2020-12-23,72400.0,74000.0,72300.0,73900.0,64846.28125,19411326,2026-02-10 07:00:06.786111+00:00
2020-12-24,74100.0,78800.0,74000.0,77800.0,68268.46875,32502870,2026-02-10 07:00:06.786111+00:00
2020-12-28,79000.0,80100.0,78200.0,78700.0,69058.203125,40085044,2026-02-10 07:00:06.786111+00:00
2020-12-29,78800.0,78900.0,77300.0,78300.0,70436.3671875,30339449,2026-02-10 07:00:06.786111+00:00
2020-12-30,77400.0,81300.0,77300.0,81000.0,72865.1796875,29417421,2026-02-10 07:00:06.786111+00:00
2021-01-04,81000.0,84400.0,80200.0,83000.0,74664.3359375,38655276,2026-02-10 07:00:06.786111+00:00
2021-01-05,81600.0,83900.0,81600.0,83900.0,75473.9375,35335669,2026-02-10 07:00:06.786111+00:00
2021-01-06,83300.0,84500.0,82100.0,82200.0,73944.6875,42089013,2026-02-10 07:00:06.786111+00:00
2021-01-07,82800.0,84200.0,82700.0,82900.0,74574.375,32644642,2026-02-10 07:00:06.786111+00:00
2021-01-08,83300.0,90000.0,83000.0,88800.0,79881.84375,59013307,2026-02-10 07:00:06.786111+00:00
2021-01-11,90000.0,96800.0,89500.0,91000.0,81860.90625,90306177,2026-02-10 07:00:06.786111+00:00
2021-01-12,90300.0,91400.0,87800.0,90600.0,81501.0703125,48682416,2026-02-10 07:00:06.786111+00:00
2021-01-13,89800.0,91200.0,89100.0,89700.0,80691.4453125,36068848,2026-02-10 07:00:06.786111+00:00
2021-01-14,88700.0,90000.0,88700.0,89700.0,80691.4453125,26393970,2026-02-10 07:00:06.786111+00:00
2021-01-15,89800.0,91800.0,88000.0,88000.0,79162.1953125,33431809,2026-02-10 07:00:06.786111+00:00
2021-01-18,86600.0,87300.0,84100.0,85000.0,76463.4921875,43227951,2026-02-10 07:00:06.786111+00:00
2021-01-19,84500.0,88000.0,83600.0,87000.0,78262.6171875,39895044,2026-02-10 07:00:06.786111+00:00
2021-01-20,89000.0,89000.0,86500.0,87200.0,78442.5390625,25211127,2026-02-10 07:00:06.786111+00:00
2021-01-21,87500.0,88600.0,86500.0,88100.0,79252.1484375,25318011,2026-02-10 07:00:06.786111+00:00
2021-01-22,89000.0,89700.0,86800.0,86800.0,78082.7109375,30861661,2026-02-10 07:00:06.786111+00:00
2021-01-25,87000.0,89900.0,86300.0,89400.0,80421.578125,27258534,2026-02-10 07:00:06.786111+00:00
2021-01-26,88800.0,89200.0,86500.0,86700.0,77992.734375,33178936,2026-02-10 07:00:06.786111+00:00
2021-01-27,86600.0,87700.0,85600.0,85600.0,77003.1953125,26423070,2026-02-10 07:00:06.786111+00:00
2021-01-28,83200.0,85600.0,83200.0,83700.0,75294.0390625,31859808,2026-02-10 07:00:06.786111+00:00
2021-01-29,84500.0,85000.0,82000.0,82000.0,73764.765625,39615978,2026-02-10 07:00:06.786111+00:00
2021-02-01,81700.0,83400.0,81000.0,83000.0,74664.3359375,28046832,2026-02-10 07:00:06.786111+00:00
2021-02-02,84100.0,86400.0,83700.0,84400.0,75923.7421875,26302077,2026-02-10 07:00:06.786111+00:00
2021-02-03,84800.0,85400.0,83400.0,84600.0,76103.6484375,22112205,2026-02-10 07:00:06.786111+00:00
2021-02-04,83500.0,83800.0,82100.0,82500.0,74214.546875,24171688,2026-02-10 07:00:06.786111+00:00
2021-02-05,83100.0,84000.0,82500.0,83500.0,75114.140625,18036835,2026-02-10 07:00:06.786111+00:00
2021-02-08,83800.0,84200.0,83000.0,83000.0,74664.3359375,15338765,2026-02-10 07:00:06.786111+00:00
2021-02-09,84000.0,84800.0,82700.0,82700.0,74394.4765625,20898332,2026-02-10 07:00:06.786111+00:00
2021-02-10,82600.0,82600.0,81600.0,81600.0,73404.9375,23025766,2026-02-10 07:00:06.786111+00:00
2021-02-15,83800.0,84500.0,83300.0,84200.0,75743.8203125,23529706,2026-02-10 07:00:06.786111+00:00
2021-02-16,84500.0,86000.0,84200.0,84900.0,76373.515625,20483100,2026-02-10 07:00:06.786111+00:00
2021-02-17,83900.0,84200.0,83000.0,83200.0,74844.265625,18307735,2026-02-10 07:00:06.786111+00:00
2021-02-18,83200.0,83600.0,82100.0,82100.0,73854.7265625,21327683,2026-02-10 07:00:06.786111+00:00
2021-02-19,82300.0,82800.0,81000.0,82600.0,74304.515625,25880879,2026-02-10 07:00:06.786111+00:00
2021-02-22,83800.0,84200.0,82200.0,82200.0,73944.6875,25419886,2026-02-10 07:00:06.786111+00:00
2021-02-23,81200.0,82900.0,81100.0,82000.0,73764.765625,20587314,2026-02-10 07:00:06.786111+00:00
2021-02-24,81800.0,83600.0,81300.0,82000.0,73764.765625,26807651,2026-02-10 07:00:06.786111+00:00
2021-02-25,84000.0,85400.0,83000.0,85300.0,76733.359375,34155986,2026-02-10 07:00:06.786111+00:00
2021-02-26,82800.0,83400.0,82000.0,82500.0,74214.546875,38520800,2026-02-10 07:00:06.786111+00:00
2021-03-02,85100.0,85300.0,83000.0,83600.0,75204.0859375,33498180,2026-02-10 07:00:06.786111+00:00
2021-03-03,83500.0,84000.0,82800.0,84000.0,75563.9140625,19882132,2026-02-10 07:00:06.786111+00:00
2021-03-04,82600.0,83200.0,82200.0,82400.0,74124.5859375,24348331,2026-02-10 07:00:06.786111+00:00
2021-03-05,81100.0,82600.0,81100.0,82100.0,73854.7265625,20508971,2026-02-10 07:00:06.786111+00:00
2021-03-08,82900.0,83000.0,81600.0,82000.0,73764.765625,17641256,2026-02-10 07:00:06.786111+00:00
2021-03-09,81400.0,81900.0,80600.0,81400.0,73225.015625,25420764,2026-02-10 07:00:06.786111+00:00
2021-03-10,82400.0,82500.0,80700.0,80900.0,72775.2421875,20038422,2026-02-10 07:00:06.786111+00:00
2021-03-11,81000.0,82500.0,81000.0,82000.0,73764.765625,23818297,2026-02-10 07:00:06.786111+00:00
2021-03-12,83100.0,83500.0,82400.0,82800.0,74484.4375,13530573,2026-02-10 07:00:06.786111+00:00
2021-03-15,82800.0,82900.0,81800.0,81800.0,73584.84375,13735798,2026-02-10 07:00:06.786111+00:00
2021-03-16,82200.0,83000.0,82100.0,82800.0,74484.4375,12293537,2026-02-10 07:00:06.786111+00:00
2021-03-17,82800.0,82900.0,82000.0,82300.0,74034.6484375,11625146,2026-02-10 07:00:06.786111+00:00
2021-03-18,82800.0,83800.0,82600.0,82900.0,74574.375,18585244,2026-02-10 07:00:06.786111+00:00
2021-03-19,82100.0,82500.0,81800.0,81900.0,73674.828125,15869700,2026-02-10 07:00:06.786111+00:00
2021-03-22,82000.0,82300.0,81700.0,82000.0,73764.765625,12670506,2026-02-10 07:00:06.786111+00:00
2021-03-23,82600.0,82900.0,81800.0,81800.0,73584.84375,13299907,2026-02-10 07:00:06.786111+00:00
2021-03-24,81000.0,81600.0,80700.0,81000.0,72865.1796875,17926638,2026-02-10 07:00:06.786111+00:00
2021-03-25,81000.0,82100.0,80800.0,81200.0,73045.1015625,14758826,2026-02-10 07:00:06.786111+00:00
2021-03-26,81400.0,81600.0,81000.0,81500.0,73314.9921875,12845778,2026-02-10 07:00:06.786111+00:00
2021-03-29,81700.0,81700.0,81000.0,81600.0,73404.9375,14952134,2026-02-10 07:00:06.786111+00:00
2021-03-30,81600.0,82300.0,81300.0,82200.0,74273.2734375,13121698,2026-02-10 07:00:06.786111+00:00
2021-03-31,82400.0,82700.0,81400.0,81400.0,73550.40625,17240518,2026-02-10 07:00:06.786111+00:00
2021-04-01,82500.0,83000.0,82000.0,82900.0,74905.7578125,18676461,2026-02-10 07:00:06.786111+00:00
2021-04-02,84000.0,85200.0,83900.0,84800.0,76622.53125,22997538,2026-02-10 07:00:06.786111+00:00
2021-04-05,85800.0,86000.0,84800.0,85400.0,77164.6875,16255990,2026-02-10 07:00:06.786111+00:00
2021-04-06,86200.0,86200.0,85100.0,86000.0,77706.8203125,19042023,2026-02-10 07:00:06.786111+00:00
2021-04-07,86100.0,86200.0,85400.0,85600.0,77345.375,17885538,2026-02-10 07:00:06.786111+00:00
2021-04-08,85700.0,85700.0,84100.0,84700.0,76532.171875,19244259,2026-02-10 07:00:06.786111+00:00
2021-04-09,84700.0,84900.0,83400.0,83600.0,75538.2734375,18193707,2026-02-10 07:00:06.786111+00:00
2021-04-12,84100.0,84100.0,83100.0,83200.0,75176.8515625,12915282,2026-02-10 07:00:06.786111+00:00
2021-04-13,83000.0,84500.0,82800.0,84000.0,75899.6953125,15238206,2026-02-10 07:00:06.786111+00:00
2021-04-14,84000.0,84300.0,83400.0,84000.0,75899.6953125,13794652,2026-02-10 07:00:06.786111+00:00
2021-04-15,83700.0,84500.0,83400.0,84100.0,75990.0546875,16377412,2026-02-10 07:00:06.786111+00:00
2021-04-16,84700.0,84700.0,83600.0,83900.0,75809.3203125,15429522,2026-02-10 07:00:06.786111+00:00
2021-04-19,83800.0,84000.0,83300.0,83300.0,75267.203125,15287311,2026-02-10 07:00:06.786111+00:00
2021-04-20,83300.0,84000.0,83100.0,83900.0,75809.3203125,15521965,2026-02-10 07:00:06.786111+00:00
2021-04-21,83300.0,83500.0,82500.0,82600.0,74634.703125,21636079,2026-02-10 07:00:06.786111+00:00
2021-04-22,82900.0,83000.0,82400.0,82400.0,74453.9765625,13934746,2026-02-10 07:00:06.786111+00:00
2021-04-23,81900.0,82900.0,81600.0,82800.0,74815.421875,17805080,2026-02-10 07:00:06.786111+00:00
2021-04-26,82900.0,83500.0,82600.0,83500.0,75447.921875,15489938,2026-02-10 07:00:06.786111+00:00
2021-04-27,83200.0,83300.0,82500.0,82900.0,74905.7578125,12941533,2026-02-10 07:00:06.786111+00:00
2021-04-28,83200.0,83200.0,82100.0,82100.0,74182.9140625,15596759,2026-02-10 07:00:06.786111+00:00
2021-04-29,82400.0,82500.0,81500.0,81700.0,73821.5,20000973,2026-02-10 07:00:06.786111+00:00
2021-04-30,81900.0,82100.0,81500.0,81500.0,73640.78125,18673197,2026-02-10 07:00:06.786111+00:00
2021-05-03,81000.0,82400.0,81000.0,81700.0,73821.5,15710336,2026-02-10 07:00:06.786111+00:00
2021-05-04,81900.0,82600.0,81800.0,82600.0,74634.703125,12532550,2026-02-10 07:00:06.786111+00:00
2021-05-06,81700.0,82300.0,81700.0,82300.0,74363.6328125,17047511,2026-02-10 07:00:06.786111+00:00
2021-05-07,81800.0,82100.0,81500.0,81900.0,74002.21875,14154882,2026-02-10 07:00:06.786111+00:00
2021-05-10,82300.0,83500.0,81800.0,83200.0,75176.8515625,19385027,2026-02-10 07:00:06.786111+00:00
2021-05-11,82500.0,82600.0,81100.0,81200.0,73369.6953125,28996680,2026-02-10 07:00:06.786111+00:00
2021-05-12,80800.0,81200.0,79800.0,80000.0,72285.421875,35812268,2026-02-10 07:00:06.786111+00:00
2021-05-13,78900.0,79600.0,78400.0,78500.0,70930.0625,31490096,2026-02-10 07:00:06.786111+00:00
2021-05-14,79000.0,80300.0,78900.0,80100.0,72375.7734375,16450920,2026-02-10 07:00:06.786111+00:00
2021-05-17,80800.0,80900.0,79200.0,79600.0,71923.9765625,17740855,2026-02-10 07:00:06.786111+00:00
2021-05-18,79600.0,80000.0,79100.0,79600.0,71923.9765625,17494407,2026-02-10 07:00:06.786111+00:00
2021-05-20,79400.0,79700.0,79100.0,79500.0,71833.6328125,16541828,2026-02-10 07:00:06.786111+00:00
2021-05-21,80100.0,81500.0,79800.0,80100.0,72375.7734375,20961714,2026-02-10 07:00:06.786111+00:00
2021-05-24,80100.0,80400.0,79500.0,79700.0,72014.359375,13398666,2026-02-10 07:00:06.786111+00:00
2021-05-25,80000.0,80400.0,79800.0,79900.0,72195.0625,13628942,2026-02-10 07:00:06.786111+00:00
2021-05-26,80400.0,80500.0,79700.0,79800.0,72104.7109375,11984359,2026-02-10 07:00:06.786111+00:00
2021-05-27,80000.0,80000.0,79100.0,79600.0,71923.9765625,23198510,2026-02-10 07:00:06.786111+00:00
2021-05-28,79800.0,80400.0,79400.0,80100.0,72375.7734375,12360199,2026-02-10 07:00:06.786111+00:00
2021-05-31,80300.0,80600.0,79600.0,80500.0,72737.203125,13321324,2026-02-10 07:00:06.786111+00:00
2021-06-01,80500.0,81300.0,80100.0,80600.0,72827.5703125,14058401,2026-02-10 07:00:06.786111+00:00
2021-06-02,80400.0,81400.0,80300.0,80800.0,73008.265625,16414644,2026-02-10 07:00:06.786111+00:00
2021-06-03,81300.0,83000.0,81100.0,82800.0,74815.421875,29546007,2026-02-10 07:00:06.786111+00:00
2021-06-04,82700.0,82700.0,81500.0,82200.0,74273.2734375,18112259,2026-02-10 07:00:06.786111+00:00
2021-06-07,82700.0,82800.0,81600.0,81900.0,74002.21875,16496197,2026-02-10 07:00:06.786111+00:00
2021-06-08,82300.0,82600.0,81800.0,81900.0,74002.21875,12781226,2026-02-10 07:00:06.786111+00:00
2021-06-09,81500.0,82000.0,81100.0,81100.0,73279.328125,14908823,2026-02-10 07:00:06.786111+00:00
2021-06-10,81300.0,81400.0,80900.0,81000.0,73188.96875,17586995,2026-02-10 07:00:06.786111+00:00
2021-06-11,81200.0,81700.0,80700.0,81000.0,73188.96875,14087962,2026-02-10 07:00:06.786111+00:00
2021-06-14,80800.0,80900.0,80500.0,80500.0,72737.203125,10550078,2026-02-10 07:00:06.786111+00:00
2021-06-15,80900.0,81200.0,80600.0,80900.0,73098.6328125,10075685,2026-02-10 07:00:06.786111+00:00
2021-06-16,81500.0,81900.0,81100.0,81800.0,73911.8359375,14999855,2026-02-10 07:00:06.786111+00:00
2021-06-17,81100.0,81300.0,80700.0,80900.0,73098.6328125,14007385,2026-02-10 07:00:06.786111+00:00
2021-06-18,81100.0,81100.0,80500.0,80500.0,72737.203125,14916721,2026-02-10 07:00:06.786111+00:00
2021-06-21,79700.0,80000.0,79600.0,79900.0,72195.0625,16063340,2026-02-10 07:00:06.786111+00:00
2021-06-22,80200.0,80300.0,79900.0,80000.0,72285.421875,11773365,2026-02-10 07:00:06.786111+00:00
2021-06-23,80500.0,80600.0,79900.0,80100.0,72375.7734375,13856548,2026-02-10 07:00:06.786111+00:00
2021-06-24,80400.0,81400.0,80100.0,81200.0,73369.6953125,18771080,2026-02-10 07:00:06.786111+00:00
2021-06-25,81500.0,81900.0,81200.0,81600.0,73731.125,13481405,2026-02-10 07:00:06.786111+00:00
2021-06-28,81700.0,82000.0,81600.0,81900.0,74002.21875,11578529,2026-02-10 07:00:06.786111+00:00
2021-06-29,81900.0,82100.0,80800.0,81000.0,73513.0078125,15744317,2026-02-10 07:00:06.786111+00:00
2021-06-30,81100.0,81400.0,80700.0,80700.0,73240.7421875,13288643,2026-02-10 07:00:06.786111+00:00
2021-07-01,80500.0,80600.0,80000.0,80100.0,72696.2109375,13382882,2026-02-10 07:00:06.786111+00:00
2021-07-02,80000.0,80400.0,79900.0,80000.0,72605.4453125,8753097,2026-02-10 07:00:06.786111+00:00
2021-07-05,80100.0,80800.0,80000.0,80400.0,72968.484375,8330969,2026-02-10 07:00:06.786111+00:00
2021-07-06,80600.0,81200.0,80500.0,81200.0,73694.5234375,12131651,2026-02-10 07:00:06.786111+00:00
2021-07-07,81200.0,81300.0,80300.0,80800.0,73331.5,15992202,2026-02-10 07:00:06.786111+00:00
2021-07-08,81100.0,81200.0,79900.0,79900.0,72514.6953125,16660998,2026-02-10 07:00:06.786111+00:00
2021-07-09,79600.0,79800.0,79000.0,79400.0,72060.9140625,22720577,2026-02-10 07:00:06.786111+00:00
2021-07-12,79900.0,80000.0,79500.0,79700.0,72333.1875,9768108,2026-02-10 07:00:06.786111+00:00
2021-07-13,80000.0,80200.0,79800.0,79800.0,72423.953125,9863450,2026-02-10 07:00:06.786111+00:00
2021-07-14,79400.0,79600.0,79100.0,79500.0,72151.6640625,11575636,2026-02-10 07:00:06.786111+00:00
2021-07-15,79800.0,80600.0,79500.0,80600.0,73149.9921875,13766279,2026-02-10 07:00:06.786111+00:00
2021-07-16,80100.0,80100.0,79500.0,79800.0,72423.953125,10859399,2026-02-10 07:00:06.786111+00:00
2021-07-19,79100.0,79200.0,78800.0,79000.0,71697.8828125,13155414,2026-02-10 07:00:06.786111+00:00
2021-07-20,78500.0,79000.0,78400.0,79000.0,71697.8828125,12456646,2026-02-10 07:00:06.786111+00:00
2021-07-21,79000.0,79100.0,78500.0,78500.0,71244.09375,12355296,2026-02-10 07:00:06.786111+00:00
2021-07-22,79000.0,79800.0,78900.0,79700.0,72333.1875,12618790,2026-02-10 07:00:06.786111+00:00
2021-07-23,79700.0,79900.0,79200.0,79300.0,71970.1640625,9098910,2026-02-10 07:00:06.786111+00:00
2021-07-26,79400.0,79500.0,78800.0,78800.0,71516.3671875,10040975,2026-02-10 07:00:06.786111+00:00
2021-07-27,79200.0,79400.0,78500.0,78500.0,71244.09375,11427693,2026-02-10 07:00:06.786111+00:00
2021-07-28,78300.0,79200.0,78100.0,79200.0,71879.3984375,12743417,2026-02-10 07:00:06.786111+00:00
2021-07-29,78800.0,79400.0,78800.0,79000.0,71697.8828125,14360453,2026-02-10 07:00:06.786111+00:00
2021-07-30,78900.0,78900.0,78500.0,78500.0,71244.09375,13823411,2026-02-10 07:00:06.786111+00:00
2021-08-02,79200.0,79500.0,78700.0,79300.0,71970.1640625,11739124,2026-02-10 07:00:06.786111+00:00
2021-08-03,79400.0,81400.0,79300.0,81400.0,73876.0546875,24339360,2026-02-10 07:00:06.786111+00:00
2021-08-04,82200.0,83100.0,81800.0,82900.0,75237.3828125,25642368,2026-02-10 07:00:06.786111+00:00
2021-08-05,83300.0,83300.0,82000.0,82100.0,74511.359375,18485469,2026-02-10 07:00:06.786111+00:00
2021-08-06,81900.0,82500.0,81300.0,81500.0,73966.8046875,13342623,2026-02-10 07:00:06.786111+00:00
2021-08-09,81500.0,82300.0,80900.0,81500.0,73966.8046875,15522581,2026-02-10 07:00:06.786111+00:00
2021-08-10,82300.0,82400.0,80100.0,80200.0,72786.9765625,20362639,2026-02-10 07:00:06.786111+00:00
2021-08-11,79600.0,79800.0,78500.0,78500.0,71244.09375,30241137,2026-02-10 07:00:06.786111+00:00
2021-08-12,77100.0,78200.0,76900.0,77000.0,69882.75,42365223,2026-02-10 07:00:06.786111+00:00
2021-08-13,75800.0,76000.0,74100.0,74400.0,67523.0859375,61270643,2026-02-10 07:00:06.786111+00:00
2021-08-17,74000.0,75100.0,74000.0,74200.0,67341.5703125,30944847,2026-02-10 07:00:06.786111+00:00
2021-08-18,73900.0,74600.0,73100.0,73900.0,67069.2734375,29192631,2026-02-10 07:00:06.786111+00:00
2021-08-19,73500.0,74400.0,73100.0,73100.0,66343.2265625,22166298,2026-02-10 07:00:06.786111+00:00
2021-08-20,73500.0,73900.0,72500.0,72700.0,65980.2109375,22364803,2026-02-10 07:00:06.786111+00:00
2021-08-23,73300.0,74000.0,73000.0,73300.0,66524.734375,19384648,2026-02-10 07:00:06.786111+00:00
2021-08-24,73900.0,75700.0,73900.0,75600.0,68612.15625,21016913,2026-02-10 07:00:06.786111+00:00
2021-08-25,76200.0,76600.0,74900.0,75700.0,68702.90625,22319664,2026-02-10 07:00:06.786111+00:00
2021-08-26,76100.0,76200.0,74600.0,74600.0,67704.59375,16671494,2026-02-10 07:00:06.786111+00:00
2021-08-27,74300.0,75000.0,73800.0,74300.0,67432.3125,15172748,2026-02-10 07:00:06.786111+00:00
2021-08-30,75400.0,75500.0,74200.0,74600.0,67704.59375,12686999,2026-02-10 07:00:06.786111+00:00
2021-08-31,74900.0,76700.0,74300.0,76700.0,69610.46875,24630370,2026-02-10 07:00:06.786111+00:00
2021-09-01,76700.0,77100.0,75900.0,76800.0,69701.21875,16114775,2026-02-10 07:00:06.786111+00:00
2021-09-02,76800.0,76800.0,75700.0,76000.0,68975.1796875,15347486,2026-02-10 07:00:06.786111+00:00
2021-09-03,76400.0,76700.0,76000.0,76600.0,69519.7109375,12096419,2026-02-10 07:00:06.786111+00:00
2021-09-06,76800.0,77600.0,76600.0,77300.0,70155.0234375,12861180,2026-02-10 07:00:06.786111+00:00
2021-09-07,77100.0,77100.0,75900.0,76100.0,69065.921875,13239401,2026-02-10 07:00:06.786111+00:00
2021-09-08,76000.0,76400.0,75600.0,76300.0,69247.4609375,11798147,2026-02-10 07:00:06.786111+00:00
2021-09-09,76400.0,76600.0,75000.0,75300.0,68339.8828125,17600770,2026-02-10 07:00:06.786111+00:00
2021-09-10,75300.0,75600.0,74800.0,75300.0,68339.8828125,10103212,2026-02-10 07:00:06.786111+00:00
2021-09-13,75200.0,76300.0,75100.0,76300.0,69247.4609375,11397775,2026-02-10 07:00:06.786111+00:00
2021-09-14,77100.0,77700.0,76600.0,76600.0,69519.7109375,18167057,2026-02-10 07:00:06.786111+00:00
2021-09-15,77400.0,77400.0,76400.0,77000.0,69882.75,12829128,2026-02-10 07:00:06.786111+00:00
2021-09-16,77300.0,77400.0,76100.0,76100.0,69065.921875,13067622,2026-02-10 07:00:06.786111+00:00
2021-09-17,76300.0,77200.0,75900.0,77200.0,70064.265625,16289502,2026-02-10 07:00:06.786111+00:00
2021-09-23,77500.0,77600.0,76800.0,77400.0,70245.765625,17055590,2026-02-10 07:00:06.786111+00:00
2021-09-24,77600.0,77700.0,77100.0,77300.0,70155.0234375,12247274,2026-02-10 07:00:06.786111+00:00
2021-09-27,77300.0,77700.0,77000.0,77700.0,70518.0390625,11699798,2026-02-10 07:00:06.786111+00:00
2021-09-28,77700.0,77800.0,76200.0,76300.0,69247.4609375,15406382,2026-02-10 07:00:06.786111+00:00
2021-09-29,74800.0,75300.0,73800.0,74100.0,67570.4921875,23992458,2026-02-10 07:00:06.786111+00:00
2021-09-30,74300.0,74800.0,73700.0,74100.0,67570.4921875,19919361,2026-02-10 07:00:06.786111+00:00
2021-10-01,73900.0,74000.0,72900.0,73200.0,66749.7890625,15803395,2026-02-10 07:00:06.786111+00:00
2021-10-05,73000.0,73000.0,71400.0,72200.0,65837.921875,24013921,2026-02-10 07:00:06.786111+00:00
2021-10-06,72600.0,72800.0,71200.0,71300.0,65017.22265625,18956962,2026-02-10 07:00:06.786111+00:00
2021-10-07,71600.0,72100.0,71300.0,71600.0,65290.78515625,13683532,2026-02-10 07:00:06.786111+00:00
2021-10-08,72300.0,72400.0,71500.0,71500.0,65199.6015625,14043287,2026-02-10 07:00:06.786111+00:00
2021-10-12,70700.0,70900.0,68700.0,69000.0,62919.890625,31001484,2026-02-10 07:00:06.786111+00:00
2021-10-13,68700.0,69600.0,68300.0,68800.0,62737.53125,24172015,2026-02-10 07:00:06.786111+00:00
2021-10-14,69000.0,69800.0,68800.0,69400.0,63284.6484375,19520641,2026-02-10 07:00:06.786111+00:00
2021-10-15,70200.0,71000.0,70000.0,70100.0,63922.96484375,18051612,2026-02-10 07:00:06.786111+00:00
2021-10-18,70200.0,70300.0,69200.0,70200.0,64014.1640625,13486391,2026-02-10 07:00:06.786111+00:00
2021-10-19,70800.0,71000.0,70400.0,70600.0,64378.90234375,9507991,2026-02-10 07:00:06.786111+00:00
2021-10-20,70700.0,71000.0,70200.0,70300.0,64105.33984375,10151638,2026-02-10 07:00:06.786111+00:00
2021-10-21,70300.0,70600.0,70000.0,70200.0,64014.1640625,10891094,2026-02-10 07:00:06.786111+00:00
2021-10-22,70000.0,70700.0,70000.0,70400.0,64196.53515625,8395448,2026-02-10 07:00:06.786111+00:00
2021-10-25,69900.0,70600.0,69500.0,70200.0,64014.1640625,10029621,2026-02-10 07:00:06.786111+00:00
2021-10-26,70600.0,71500.0,70400.0,71100.0,64834.8671875,10528252,2026-02-10 07:00:06.786111+00:00
2021-10-27,71000.0,71000.0,70000.0,70100.0,63922.96484375,10295316,2026-02-10 07:00:06.786111+00:00
2021-10-28,69500.0,72200.0,69500.0,70700.0,64470.09765625,20644902,2026-02-10 07:00:06.786111+00:00
2021-10-29,71200.0,71600.0,69700.0,69800.0,63649.3984375,17016151,2026-02-10 07:00:06.786111+00:00
2021-11-01,70200.0,70600.0,69900.0,69900.0,63740.59765625,11503729,2026-02-10 07:00:06.786111+00:00
2021-11-02,70800.0,72200.0,70700.0,71500.0,65199.6015625,16812570,2026-02-10 07:00:06.786111+00:00
2021-11-03,71700.0,71700.0,70100.0,70400.0,64196.53515625,12770428,2026-02-10 07:00:06.786111+00:00
2021-11-04,71200.0,71600.0,70500.0,70600.0,64378.90234375,11818987,2026-02-10 07:00:06.786111+00:00
2021-11-05,71600.0,71600.0,70200.0,70200.0,64014.1640625,12667743,2026-02-10 07:00:06.786111+00:00
2021-11-08,70400.0,70600.0,69800.0,70600.0,64378.90234375,11121981,2026-02-10 07:00:06.786111+00:00
2021-11-09,70300.0,71000.0,70100.0,70500.0,64287.71484375,11159589,2026-02-10 07:00:06.786111+00:00
2021-11-10,70300.0,70900.0,70200.0,70200.0,64014.1640625,9422009,2026-02-10 07:00:06.786111+00:00
2021-11-11,69900.0,70000.0,69600.0,69900.0,63740.59765625,11489122,2026-02-10 07:00:06.786111+00:00
2021-11-12,70200.0,70900.0,69900.0,70600.0,64378.90234375,10087450,2026-02-10 07:00:06.786111+00:00
2021-11-15,71700.0,71900.0,70900.0,71400.0,65108.41796875,12420710,2026-02-10 07:00:06.786111+00:00
2021-11-16,71500.0,72000.0,71300.0,71300.0,65017.22265625,10919239,2026-02-10 07:00:06.786111+00:00
2021-11-17,71300.0,71600.0,70600.0,70700.0,64470.09765625,11027606,2026-02-10 07:00:06.786111+00:00
2021-11-18,70700.0,71000.0,70200.0,70200.0,64014.1640625,10144957,2026-02-10 07:00:06.786111+00:00
2021-11-19,70400.0,71400.0,70100.0,71200.0,64926.02734375,11954728,2026-02-10 07:00:06.786111+00:00
2021-11-22,73300.0,75200.0,73000.0,74900.0,68299.9921875,27506623,2026-02-10 07:00:06.786111+00:00
2021-11-23,76000.0,76000.0,74500.0,75300.0,68664.765625,22029195,2026-02-10 07:00:06.786111+00:00
2021-11-24,76000.0,76200.0,74100.0,74800.0,68208.8203125,15652305,2026-02-10 07:00:06.786111+00:00
2021-11-25,75100.0,75100.0,73600.0,73700.0,67205.7421875,12559258,2026-02-10 07:00:06.786111+00:00
2021-11-26,73500.0,74100.0,72000.0,72300.0,65929.1171875,13002242,2026-02-10 07:00:06.786111+00:00
2021-11-29,71700.0,73000.0,71400.0,72300.0,65929.1171875,16682559,2026-02-10 07:00:06.786111+00:00
2021-11-30,73200.0,73900.0,70500.0,71300.0,65017.22265625,30364841,2026-02-10 07:00:06.786111+00:00
2021-12-01,72000.0,74800.0,71600.0,74400.0,67844.078125,21954856,2026-02-10 07:00:06.786111+00:00
2021-12-02,73900.0,75800.0,73800.0,75800.0,69120.6875,23652940,2026-02-10 07:00:06.786111+00:00
2021-12-03,75600.0,76000.0,74100.0,75600.0,68938.3203125,18330240,2026-02-10 07:00:06.786111+00:00
2021-12-06,75100.0,76700.0,74900.0,76300.0,69576.640625,16391250,2026-02-10 07:00:06.786111+00:00
